id,height
section1_4992_1856,-0.6954732510288065
section1_3456_1600,-0.48971193415637854
section1_3008_3520,-0.6954732510288065
section1_192_2560,-0.5308641975308641
section1_5760_640,-0.6954732510288065
section1_2368_64,-0.07818930041152257
section1_4288_2112,-0.6954732510288065
section1_5632_1792,-0.6954732510288065
section1_512_1408,0.4156378600823046
section1_4992_3264,-0.6954732510288065
section1_4864_512,-0.6954732510288065
section1_5312_2752,-0.6954732510288065
section1_384_2048,1.2798353909465021
section1_1280_1664,3.4609053497942384
section1_192_1280,-0.6954732510288065
section1_256_3008,0.6625514403292182
section1_3200_2368,1.1563786008230452
section1_2112_2112,0.4156378600823046
section1_1920_3008,-0.40740740740740733
section1_1152_0,-0.6954732510288065
section1_3200_2432,-0.6954732510288065
section1_3520_3456,-0.20164609053497937
section1_1984_192,-0.6954732510288065
section1_5440_1664,-0.6954732510288065
section1_2944_3328,-0.36625514403292175
section1_3392_1792,0.2921810699588478
section1_5824_1216,-0.6954732510288065
section1_3264_704,0.374485596707819
section1_3840_3136,-0.6954732510288065
section1_1600_2240,0.2921810699588478
section1_2560_704,-0.28395061728395055
section1_2880_1920,-0.24279835390946494
section1_2560_3520,-0.6954732510288065
section1_4032_1536,-0.6954732510288065
section1_2496_2688,-0.24279835390946494
section1_2368_1344,0.9506172839506173
section1_5504_2944,-0.6954732510288065
section1_4224_3392,-0.6954732510288065
section1_3776_1088,0.2921810699588478
section1_384_64,-0.6954732510288065
section1_2304_2176,-0.4485596707818929
section1_1216_0,-0.6954732510288065
section1_3584_1984,-0.48971193415637854
section1_832_640,-0.6954732510288065
section1_2688_1216,2.2263374485596708
section1_4288_2304,-0.6954732510288065
section1_4352_2624,-0.6954732510288065
section1_5440_64,-0.6954732510288065
section1_5376_640,-0.6954732510288065
section1_3456_3200,-0.6954732510288065
section1_3584_2240,-0.48971193415637854
section1_1664_2304,0.2921810699588478
section1_704_3520,1.2798353909465021
section1_4416_2432,-0.6954732510288065
section1_1280_1856,2.8024691358024687
section1_2816_256,-0.24279835390946494
section1_0_1600,-0.6954732510288065
section1_5184_1408,-0.6954732510288065
section1_4224_768,-0.6954732510288065
section1_2624_2496,-0.6954732510288065
section1_1600_1984,0.4979423868312758
section1_1792_320,-0.6954732510288065
section1_5120_512,-0.6954732510288065
section1_5440_1856,-0.6954732510288065
section1_4416_2368,-0.6954732510288065
section1_5120_0,-0.6954732510288065
section1_5056_1024,-0.6954732510288065
section1_2176_512,0.5802469135802469
section1_2368_2880,1.4444444444444444
section1_5504_1280,-0.6954732510288065
section1_640_1088,0.004115226337448618
section1_1856_1920,1.897119341563786
section1_5440_3072,-0.6954732510288065
section1_3328_2048,-0.6954732510288065
section1_4608_3136,-0.6954732510288065
section1_2368_512,-0.6543209876543209
section1_768_2688,1.7736625514403292
section1_64_2112,2.0617283950617282
section1_5568_64,-0.6954732510288065
section1_5376_3520,-0.6954732510288065
section1_1280_3072,0.9506172839506173
section1_896_448,-0.6954732510288065
section1_5696_3328,-0.6954732510288065
section1_192_2944,1.8559670781893005
section1_4160_1088,-0.48971193415637854
section1_1536_2752,0.045267489711934214
section1_3712_448,-0.20164609053497937
section1_4992_1472,-0.6954732510288065
section1_4352_2816,-0.6954732510288065
section1_128_3136,-0.16049382716049376
section1_576_1216,0.8271604938271605
section1_320_1920,1.8559670781893005
section1_3776_960,-0.11934156378600817
section1_1664_2112,-0.28395061728395055
section1_4416_2624,-0.6954732510288065
section1_2304_960,-0.28395061728395055
section1_4672_2688,-0.6954732510288065
section1_2240_256,-0.03703703703703698
section1_3840_1536,-0.11934156378600817
section1_5760_1984,-0.6954732510288065
section1_3200_2816,-0.40740740740740733
section1_1920_832,0.45679012345679015
section1_2176_704,0.045267489711934214
section1_4032_3136,-0.6954732510288065
section1_4224_1792,-0.6954732510288065
section1_5120_704,-0.6954732510288065
section1_1472_2176,0.4979423868312758
section1_2368_704,-0.6954732510288065
section1_448_960,0.1275720164609054
section1_1920_1408,2.432098765432099
section1_3200_0,-0.6954732510288065
section1_5504_2560,-0.6954732510288065
section1_64_2304,0.9917695473251029
section1_3264_3456,-0.6543209876543209
section1_3712_2176,-0.6954732510288065
section1_5440_3264,-0.6954732510288065
section1_896_2688,0.8683127572016461
section1_2944_1728,-0.3251028806584361
section1_3392_3392,0.8271604938271605
section1_960_3520,0.4979423868312758
section1_5632_3392,-0.6954732510288065
section1_384_1024,1.4444444444444444
section1_2176_2240,0.6625514403292182
section1_512_3008,0.6625514403292182
section1_4992_1664,-0.6954732510288065
section1_2240_64,0.1275720164609054
section1_1216_3520,3.25514403292181
section1_1280_3264,-0.07818930041152257
section1_256_1408,-0.6954732510288065
section1_3392_448,-0.5720164609053497
section1_4416_3328,-0.6954732510288065
section1_5184_1024,-0.6954732510288065
section1_4928_2752,-0.6954732510288065
section1_3072_2880,-0.4485596707818929
section1_4160_3264,-0.6954732510288065
section1_2688_448,-0.6954732510288065
section1_576_2496,-0.6954732510288065
section1_1344_192,-0.6954732510288065
section1_2560_64,0.045267489711934214
section1_5056_960,-0.6954732510288065
section1_5056_1408,-0.6954732510288065
section1_5760_1600,-0.6954732510288065
section1_4800_1152,-0.6954732510288065
section1_4352_1728,-0.6954732510288065
section1_960_1280,-0.6954732510288065
section1_1216_1280,-0.6954732510288065
section1_704_2560,-0.16049382716049376
section1_2944_448,-0.6954732510288065
section1_3456_2240,-0.48971193415637854
section1_64_1792,1.2798353909465021
section1_1408_2688,0.9917695473251029
section1_3584_768,-0.3251028806584361
section1_3584_3200,-0.6954732510288065
section1_640_3264,1.609053497942387
section1_1024_128,-0.6954732510288065
section1_5696_2368,-0.6954732510288065
section1_3008_2944,0.2098765432098766
section1_1024_896,-0.6954732510288065
section1_128_2176,1.1975308641975309
section1_4224_2304,-0.6954732510288065
section1_2624_1216,1.9382716049382716
section1_5376_2560,-0.6954732510288065
section1_3776_1472,-0.6954732510288065
section1_4800_768,-0.6954732510288065
section1_5696_2432,-0.6954732510288065
section1_1984_1920,0.33333333333333337
section1_4288_3392,-0.6954732510288065
section1_5248_960,-0.6954732510288065
section1_4608_2176,-0.6954732510288065
section1_2496_448,-0.11934156378600817
section1_3328_3008,-0.3251028806584361
section1_4544_3456,-0.6954732510288065
section1_1344_384,-0.6954732510288065
section1_1280_1088,-0.6954732510288065
section1_4800_1344,-0.6954732510288065
section1_1600_1600,2.0205761316872426
section1_5248_64,-0.6954732510288065
section1_4032_2176,-0.6954732510288065
section1_5120_1920,-0.6954732510288065
section1_0_1984,-0.6954732510288065
section1_4736_448,-0.6954732510288065
section1_3456_640,-0.3251028806584361
section1_4160_3072,-0.6954732510288065
section1_5440_1088,-0.6954732510288065
section1_640_448,-0.6131687242798353
section1_4992_448,-0.6954732510288065
section1_5376_1280,-0.6954732510288065
section1_640_3072,1.6502057613168724
section1_2112_3392,-0.6954732510288065
section1_576_640,0.9506172839506173
section1_2304_1536,1.48559670781893
section1_5568_2688,-0.6954732510288065
section1_2944_2816,0.786008230452675
section1_3776_1664,-0.6954732510288065
section1_3200_768,-0.16049382716049376
section1_384_1408,-0.6954732510288065
section1_3200_1728,-0.20164609053497937
section1_2176_3200,0.4156378600823046
section1_512_2048,1.9794238683127572
section1_832_2752,1.6502057613168724
section1_640_1856,2.102880658436214
section1_704_1280,-0.6954732510288065
section1_768_640,-0.6954732510288065
section1_256_1024,1.1975308641975309
section1_1216_2560,0.786008230452675
section1_4224_2112,-0.6954732510288065
section1_1344_2752,1.3621399176954734
section1_3712_3136,-0.6954732510288065
section1_2560_2944,2.308641975308642
section1_4160_1856,0.004115226337448618
section1_960_2560,2.3497942386831276
section1_3648_2880,-0.6954732510288065
section1_320_768,-0.6954732510288065
section1_1664_1792,2.185185185185185
section1_1920_1024,0.9506172839506173
section1_3648_640,0.0864197530864198
section1_1472_3136,0.33333333333333337
section1_5696_256,-0.6954732510288065
section1_5696_2624,-0.6954732510288065
section1_5504_3520,-0.6954732510288065
section1_1344_3328,1.48559670781893
section1_5376_3456,-0.6954732510288065
section1_320_1856,1.691358024691358
section1_1536_2624,0.1275720164609054
section1_5248_1984,-0.6954732510288065
section1_384_1344,-0.6954732510288065
section1_768_3392,1.5679012345679013
section1_1856_1856,2.3497942386831276
section1_3136_576,0.5802469135802469
section1_2048_832,0.374485596707819
section1_3328_2880,-0.6954732510288065
section1_4544_1280,-0.6954732510288065
section1_2880_1664,0.2098765432098766
section1_4160_576,-0.5720164609053497
section1_832_3328,2.0205761316872426
section1_2432_1728,3.090534979423868
section1_4544_384,-0.6954732510288065
section1_4096_2496,-0.6954732510288065
section1_1792_256,-0.6954732510288065
section1_3328_576,-0.36625514403292175
section1_2816_320,-0.6954732510288065
section1_4480_3136,-0.6954732510288065
section1_5056_1152,-0.6954732510288065
section1_4800_1408,-0.6954732510288065
section1_1664_0,-0.6954732510288065
section1_4672_832,-0.6954732510288065
section1_3072_3008,0.374485596707819
section1_1856_3072,-0.6954732510288065
section1_5440_1920,-0.6954732510288065
section1_2368_2048,2.3909465020576133
section1_1984_768,-0.6954732510288065
section1_704_832,-0.6954732510288065
section1_5120_1088,-0.6954732510288065
section1_5312_2816,-0.6954732510288065
section1_320_3072,0.1275720164609054
section1_1088_3136,1.6502057613168724
section1_1280_1920,3.378600823045267
section1_704_3456,2.0205761316872426
section1_2368_128,0.374485596707819
section1_1216_3456,0.6213991769547326
section1_1536_2432,-0.24279835390946494
section1_2368_896,-0.6954732510288065
section1_1984_1088,-0.6131687242798353
section1_448_2176,0.8683127572016461
section1_384_1152,1.3621399176954734
section1_64_576,-0.28395061728395055
section1_5632_2688,-0.6954732510288065
section1_3264_3520,1.9382716049382716
section1_5632_0,-0.6954732510288065
section1_896_3392,1.9794238683127572
section1_3392_2688,-0.3251028806584361
section1_1152_960,-0.6954732510288065
section1_1536_2368,0.2510288065843622
section1_960_3456,1.2798353909465021
section1_3648_3008,-0.6954732510288065
section1_2880_1472,1.3209876543209877
section1_2240_2816,1.7325102880658436
section1_5056_1344,-0.6954732510288065
section1_2752_2176,-0.07818930041152257
section1_3904_1728,-0.6543209876543209
section1_1856_3264,-0.28395061728395055
section1_4544_192,-0.6954732510288065
section1_1728_3136,2.0617283950617282
section1_3968_2240,-0.6954732510288065
section1_2496_1792,1.2386831275720165
section1_1792_2944,-0.3251028806584361
section1_4544_2560,-0.6954732510288065
section1_4736_2496,-0.6954732510288065
section1_4928_3328,-0.6954732510288065
section1_4416_2752,-0.6954732510288065
section1_2176_896,-0.24279835390946494
section1_4928_576,-0.6954732510288065
section1_2176_128,0.2510288065843622
section1_4672_3392,-0.6954732510288065
section1_3136_2240,-0.36625514403292175
section1_5120_896,-0.6954732510288065
section1_320_3264,-0.6954732510288065
section1_5120_128,-0.6954732510288065
section1_1856_640,-0.6954732510288065
section1_2240_320,0.4979423868312758
section1_832_2368,2.432098765432099
section1_1024_704,-0.6954732510288065
section1_4096_64,-0.11934156378600817
section1_4288_2688,-0.6954732510288065
section1_5312_1728,-0.6954732510288065
section1_3776_0,0.045267489711934214
section1_1920_1344,2.1440329218106995
section1_5824_832,-0.6954732510288065
section1_896_64,-0.6954732510288065
section1_384_832,-0.6954732510288065
section1_5120_3264,-0.6954732510288065
section1_1984_1856,1.6502057613168724
section1_1344_2432,1.6502057613168724
section1_256_1344,-0.6954732510288065
section1_2432_2816,1.3621399176954734
section1_2496_2304,0.2098765432098766
section1_4096_1216,-0.6954732510288065
section1_832_2432,2.5555555555555554
section1_1344_2368,0.0864197530864198
section1_2112_192,0.045267489711934214
section1_1088_2176,-0.11934156378600817
section1_1408_3392,1.1152263374485596
section1_2432_0,-0.28395061728395055
section1_2048_2944,0.4156378600823046
section1_3264_1280,0.9917695473251029
section1_4480_2176,-0.6954732510288065
section1_1984_3072,-0.48971193415637854
section1_2368_3008,0.2510288065843622
section1_5184_1152,-0.6954732510288065
section1_4928_2624,-0.6954732510288065
section1_3072_2048,0.33333333333333337
section1_4800_1024,-0.6954732510288065
section1_2816_2944,0.8271604938271605
section1_320_1088,0.9094650205761318
section1_1920_1152,1.8559670781893005
section1_3648_2048,-0.28395061728395055
section1_4736_1216,-0.6954732510288065
section1_4160_1920,-0.6131687242798353
section1_1344_2624,1.4032921810699588
section1_5120_3072,-0.6954732510288065
section1_1024_512,-0.6954732510288065
section1_5696_2752,-0.6954732510288065
section1_5504_3456,-0.6954732510288065
section1_3264_2560,0.33333333333333337
section1_5696_320,-0.6954732510288065
section1_1536_3328,0.4979423868312758
section1_5248_1600,-0.6954732510288065
section1_2112_384,0.4156378600823046
section1_3904_2816,-0.6954732510288065
section1_512_2880,-0.6954732510288065
section1_1024_1536,1.9794238683127572
section1_1856_1088,-0.20164609053497937
section1_256_1152,-0.6954732510288065
section1_832_2624,0.374485596707819
section1_640_1920,1.5679012345679013
section1_2496_2112,0.786008230452675
section1_448_3136,1.4444444444444444
section1_3136_3200,0.4979423868312758
section1_5568_3392,-0.6954732510288065
section1_3520_832,-0.28395061728395055
section1_4928_2368,-0.6954732510288065
section1_2112_2688,1.897119341563786
section1_2240_1728,0.4156378600823046
section1_3968_3200,-0.6954732510288065
section1_1728_2176,-0.24279835390946494
section1_4544_3520,-0.6954732510288065
section1_2752_3136,2.0205761316872426
section1_1984_3264,0.5390946502057613
section1_5120_1856,-0.6954732510288065
section1_3520_2944,-0.6954732510288065
section1_4928_2432,-0.6954732510288065
section1_5184_1344,-0.6954732510288065
section1_4800_2048,-0.6954732510288065
section1_320_192,-0.6954732510288065
section1_5504_320,-0.6954732510288065
section1_1344_2816,1.2798353909465021
section1_1984_1472,2.1440329218106995
section1_2368_1408,1.4032921810699588
section1_5632_128,-0.6954732510288065
section1_64_832,-0.6954732510288065
section1_5184_2880,-0.6954732510288065
section1_2432_2368,0.1275720164609054
section1_3520_1280,-0.6543209876543209
section1_4800_384,-0.6954732510288065
section1_3072_1024,0.5802469135802469
section1_5632_896,-0.6954732510288065
section1_1472_256,-0.6954732510288065
section1_3776_1920,-0.3251028806584361
section1_3904_2624,-0.6954732510288065
section1_768_2112,2.5555555555555554
section1_64_2688,-0.6954732510288065
section1_3200_192,-0.24279835390946494
section1_1408_1792,1.1152263374485596
section1_832_2816,0.168724279835391
section1_2880_1088,0.8683127572016461
section1_192_3456,-0.48971193415637854
section1_1088_640,-0.6954732510288065
section1_896_2304,1.7325102880658436
section1_1536_960,-0.07818930041152257
section1_2432_2432,-0.16049382716049376
section1_3584_384,-0.6543209876543209
section1_2048_2560,0.6213991769547326
section1_128_896,-0.6954732510288065
section1_128_128,-0.6954732510288065
section1_1728_960,-0.24279835390946494
section1_0_448,-0.6954732510288065
section1_2944_2752,-0.16049382716049376
section1_512_1344,0.5802469135802469
section1_2880_320,0.2510288065843622
section1_2816_2560,-0.16049382716049376
section1_2624_320,0.168724279835391
section1_3008_128,-0.6954732510288065
section1_4672_2304,-0.6954732510288065
section1_3008_896,1.4032921810699588
section1_5312_3328,-0.6954732510288065
section1_4928_832,-0.6954732510288065
section1_2752_0,-0.6954732510288065
section1_5120_1664,-0.6954732510288065
section1_3968_1600,-0.6954732510288065
section1_4800_192,-0.6954732510288065
section1_3264_2944,-0.6954732510288065
section1_960_128,-0.6954732510288065
section1_2816_1280,3.7489711934156373
section1_320_384,-0.36625514403292175
section1_2752_1536,2.8024691358024687
section1_1984_1664,2.3497942386831276
section1_960_896,-0.6954732510288065
section1_3904_2368,-0.6954732510288065
section1_3136_832,0.0864197530864198
section1_3136_1600,-0.28395061728395055
section1_5568_1792,-0.6954732510288065
section1_2048_576,0.374485596707819
section1_2432_2624,0.5390946502057613
section1_896_2112,2.1440329218106995
section1_4160_832,-0.6954732510288065
section1_3904_2432,-0.6954732510288065
section1_3840_896,0.168724279835391
section1_2048_1280,1.48559670781893
section1_3840_128,-0.28395061728395055
section1_2240_3328,1.8148148148148149
section1_3200_384,-0.28395061728395055
section1_768_2304,2.596707818930041
section1_3968_320,-0.16049382716049376
section1_5248_3200,-0.6954732510288065
section1_4864_2496,-0.6954732510288065
section1_256_2880,0.2510288065843622
section1_4736_0,-0.6954732510288065
section1_512_1152,0.4156378600823046
section1_3328_832,-0.07818930041152257
section1_1664_640,-0.6954732510288065
section1_1024_3136,1.0329218106995885
section1_3584_192,0.4979423868312758
section1_448_1536,1.2798353909465021
section1_4672_576,-0.6954732510288065
section1_4928_2816,-0.6954732510288065
section1_704_576,-0.6954732510288065
section1_5120_1472,-0.6954732510288065
section1_3520_2560,-0.6954732510288065
section1_1664_2688,-0.4485596707818929
section1_1792_3520,-0.24279835390946494
section1_3648_1024,1.4032921810699588
section1_1536_1728,1.2798353909465021
section1_4672_2112,-0.6954732510288065
section1_1344_768,-0.6954732510288065
section1_2624_64,-0.6954732510288065
section1_1920_2880,0.2510288065843622
section1_320_1472,2.6378600823045266
section1_3008_3456,-0.6954732510288065
section1_4992_1920,-0.6954732510288065
section1_1088_1536,-0.11934156378600817
section1_3136_1984,0.5802469135802469
section1_2432_3328,-0.6954732510288065
section1_5056_2880,-0.6954732510288065
section1_5632_64,-0.6954732510288065
section1_2368_1024,1.6502057613168724
section1_4480_1536,-0.6954732510288065
section1_2240_2624,-0.40740740740740733
section1_4800_3008,-0.6954732510288065
section1_1792_1280,2.2674897119341564
section1_3072_1408,-0.6954732510288065
section1_3968_1984,-0.6954732510288065
section1_1856_1472,2.1440329218106995
section1_768_1792,-0.28395061728395055
section1_1408_2112,1.1152263374485596
section1_3200_2752,-0.6954732510288065
section1_3520_576,0.2098765432098766
section1_2880_3264,0.2510288065843622
section1_1408_640,0.2098765432098766
section1_3328_1152,0.6213991769547326
section1_2816_3520,2.4732510288065845
section1_4864_896,-0.6954732510288065
section1_832_1728,1.9794238683127572
section1_4864_128,-0.6954732510288065
section1_4224_384,-0.3251028806584361
section1_5312_2368,-0.6954732510288065
section1_5568_2304,-0.6954732510288065
section1_1344_1728,3.2139917695473246
section1_5312_2432,-0.6954732510288065
section1_2048_3520,0.168724279835391
section1_5184_320,-0.6954732510288065
section1_1664_64,-0.6954732510288065
section1_2560_128,0.4979423868312758
section1_4928_1728,-0.6954732510288065
section1_2240_2368,0.2098765432098766
section1_2560_896,1.4032921810699588
section1_4672_1792,-0.6954732510288065
section1_5824_576,-0.6954732510288065
section1_320_1664,0.004115226337448618
section1_4352_2752,-0.6954732510288065
section1_384_576,-0.6954732510288065
section1_1536_2816,-0.20164609053497937
section1_2240_2432,2.2674897119341564
section1_2880_1856,-0.6954732510288065
section1_2560_3456,3.1728395061728394
section1_3904_3328,-0.6954732510288065
section1_4224_2688,-0.6954732510288065
section1_1856_1664,1.9794238683127572
section1_4864_1216,-0.6954732510288065
section1_1728_1536,1.9382716049382716
section1_2496_3392,2.185185185185185
section1_1792_2560,-0.20164609053497937
section1_3328_1344,0.374485596707819
section1_4544_2944,-0.6954732510288065
section1_896_1792,1.0329218106995885
section1_4224_192,-0.36625514403292175
section1_5568_2112,-0.6954732510288065
section1_1408_2304,0.45679012345679015
section1_3520_3520,-0.6954732510288065
section1_3648_1408,-0.11934156378600817
section1_2880_3072,0.9506172839506173
section1_5312_2624,-0.6954732510288065
section1_1024_2176,0.9917695473251029
section1_384_2880,1.4032921810699588
section1_3264_896,-0.20164609053497937
section1_5248_2240,-0.6954732510288065
section1_3264_128,-0.28395061728395055
section1_2880_2368,1.1563786008230452
section1_4224_1408,-0.5308641975308641
section1_3584_2496,-0.6954732510288065
section1_4864_448,-0.6954732510288065
section1_5120_1728,-0.6954732510288065
section1_1408_320,-0.6954732510288065
section1_1536_1472,2.1440329218106995
section1_4992_2752,-0.6954732510288065
section1_5312_3264,-0.6954732510288065
section1_384_2112,1.7736625514403292
section1_4352_704,-0.6543209876543209
section1_5184_640,-0.6954732510288065
section1_2432_1088,2.6790123456790123
section1_5568_2880,-0.6954732510288065
section1_2304_1280,3.0493827160493825
section1_1728_192,-0.6954732510288065
section1_2240_1856,2.185185185185185
section1_2880_2432,-0.6954732510288065
section1_2624_2240,-0.28395061728395055
section1_2112_2048,0.2098765432098766
section1_576_3200,1.3621399176954734
section1_5376_1536,-0.6954732510288065
section1_1536_192,-0.6954732510288065
section1_256_1792,-0.03703703703703698
section1_704_1536,-0.20164609053497937
section1_2240_3072,-0.36625514403292175
section1_512_3392,0.004115226337448618
section1_5632_3008,-0.6954732510288065
section1_5056_2304,-0.6954732510288065
section1_3008_3136,0.2510288065843622
section1_3456_1216,-0.36625514403292175
section1_3200_1920,-0.6954732510288065
section1_5760_256,-0.6954732510288065
section1_3200_960,-0.6954732510288065
section1_192_2176,2.4732510288065845
section1_3392_3008,-0.6954732510288065
section1_3648_2688,-0.6954732510288065
section1_320_960,-0.6954732510288065
section1_3072_704,0.786008230452675
section1_1920_1792,1.4444444444444444
section1_1664_1024,0.33333333333333337
section1_4352_1920,-0.6954732510288065
section1_1536_1664,1.2798353909465021
section1_320_2816,1.5679012345679013
section1_5056_768,-0.6954732510288065
section1_5312_3072,-0.6954732510288065
section1_4352_512,-0.4485596707818929
section1_384_2304,1.48559670781893
section1_960_1536,0.2921810699588478
section1_5824_1600,-0.6954732510288065
section1_3072_2688,-0.6131687242798353
section1_5184_1792,-0.6954732510288065
section1_64_1024,-0.6954732510288065
section1_3584_960,0.9506172839506173
section1_3264_448,0.168724279835391
section1_3904_1088,0.4156378600823046
section1_1408_2880,-0.24279835390946494
section1_1856_2816,-0.36625514403292175
section1_1728_384,-0.6954732510288065
section1_1216_1536,-0.16049382716049376
section1_2880_2624,0.2098765432098766
section1_1600_832,-0.40740740740740733
section1_2240_3264,2.5555555555555554
section1_5056_2112,-0.6954732510288065
section1_2304_2560,2.3909465020576133
section1_1536_384,-0.6954732510288065
section1_832_256,-0.6954732510288065
section1_2688_1600,2.9670781893004112
section1_2560_448,-0.4485596707818929
section1_1152_1984,2.102880658436214
section1_5248_768,-0.6954732510288065
section1_3072_512,-0.48971193415637854
section1_2176_2496,2.0617283950617282
section1_1472_2944,-0.6954732510288065
section1_1984_1728,2.7201646090534974
section1_2880_0,-0.6954732510288065
section1_3840_3520,-0.6954732510288065
section1_4288_2048,-0.6954732510288065
section1_2560_3136,2.2263374485596708
section1_3712_2944,-0.6954732510288065
section1_4800_960,-0.6954732510288065
section1_5312_1856,-0.6954732510288065
section1_2880_640,-0.6954732510288065
section1_0_896,-0.6954732510288065
section1_0_128,-0.6954732510288065
section1_128_448,-0.40740740740740733
section1_4672_2880,-0.6954732510288065
section1_2304_768,-0.6954732510288065
section1_1920_2112,2.4732510288065845
section1_1344_1664,2.5144032921810697
section1_2112_3008,0.004115226337448618
section1_576_2240,0.786008230452675
section1_2624_3200,1.7325102880658436
section1_3776_768,1.897119341563786
section1_256_2112,1.9382716049382716
section1_4224_1024,-0.6954732510288065
section1_2496_1152,2.6378600823045266
section1_1216_576,-0.6954732510288065
section1_832_1664,2.0205761316872426
section1_2880_3328,2.3497942386831276
section1_3840_1280,2.4732510288065845
section1_5824_1984,-0.6954732510288065
section1_2624_640,-0.6954732510288065
section1_3008_448,-0.6954732510288065
section1_3904_1856,-0.36625514403292175
section1_3776_2752,-0.6954732510288065
section1_3456_2496,-0.07818930041152257
section1_3904_3072,-0.6954732510288065
section1_256_512,-0.5720164609053497
section1_2944_1920,-0.3251028806584361
section1_896_2880,0.2098765432098766
section1_4352_64,-0.6131687242798353
section1_5632_448,-0.6954732510288065
section1_4608_2944,-0.6954732510288065
section1_3840_0,0.4156378600823046
section1_3392_2048,-0.6954732510288065
section1_448_768,0.4156378600823046
section1_1664_1408,1.7325102880658436
section1_2432_3264,2.185185185185185
section1_5504_640,-0.6954732510288065
section1_1152_1600,1.3209876543209877
